scenario_id,device_id,timestamp,source,type,vehicle_type,trip_id,sequence,start_station_id,start_station_name,end_station_id,end_station_name,dock_status,charging,lat,lon,speed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gps_accuracy_m,range_front_m,range_left_m,ultrasonic_valid,battery,event_label
bike_hard_brake_center_012,bike_braga_012,2026-05-05T22:12:00Z,simulated,telemetry,bicycle,bike_hard_brake_center_012,0,bike_mercado,Mercado Municipal,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5532300,-8.4270600,0.00,0.089,-3.094,9.765,0.0166,-0.0620,0.0427,2.13,6.30,1.48,true,93.2,
bike_hard_brake_center_012,bike_braga_012,2026-05-05T22:12:01Z,simulated,telemetry,bicycle,bike_hard_brake_center_012,1,bike_mercado,Mercado Municipal,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5532562,-8.4269607,15.33,-0.133,4.279,9.880,0.0198,-0.0140,0.0608,3.90,8.91,2.21,true,93.2,
bike_hard_brake_center_012,bike_braga_012,2026-05-05T22:12:02Z,simulated,telemetry,bicycle,bike_hard_brake_center_012,2,bike_mercado,Mercado Municipal,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5532693,-8.4269111,15.74,-0.064,0.153,9.859,-0.0099,0.0077,0.0760,2.78,6.42,1.97,true,93.2,
bike_hard_brake_center_012,bike_braga_012,2026-05-05T22:12:03Z,simulated,telemetry,bicycle,bike_hard_brake_center_012,3,bike_mercado,Mercado Municipal,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5532829,-8.4268596,16.37,0.560,0.093,9.943,-0.0325,0.0389,0.0336,3.69,7.00,1.22,true,93.1,
bike_hard_brake_center_012,bike_braga_012,2026-05-05T22:12:04Z,simulated,telemetry,bicycle,bike_hard_brake_center_012,4,bike_mercado,Mercado Municipal,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5532953,-8.4268125,14.93,-0.390,-0.544,9.479,-0.0705,0.0676,-0.0491,2.00,7.26,1.71,true,93.1,
bike_hard_brake_center_012,bike_braga_012,2026-05-05T22:12:05Z,simulated,telemetry,bicycle,bike_hard_brake_center_012,5,bike_mercado,Mercado Municipal,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5533097,-8.4267579,17.35,-0.222,0.675,9.541,-0.0104,0.0013,0.0079,2.93,6.24,1.12,true,93.1,
bike_hard_brake_center_012,bike_braga_012,2026-05-05T22:12:06Z,simulated,telemetry,bicycle,bike_hard_brake_center_012,6,bike_mercado,Mercado Municipal,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5533218,-8.4267120,14.58,0.730,-0.915,10.279,0.0064,0.0303,-0.0351,6.35,3.91,1.19,true,93.1,
bike_hard_brake_center_012,bike_braga_012,2026-05-05T22:12:07Z,simulated,telemetry,bicycle,bike_hard_brake_center_012,7,bike_mercado,Mercado Municipal,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5533332,-8.4266688,13.73,-0.196,-0.204,9.856,-0.0090,0.0278,0.0976,2.25,7.33,1.74,true,93.1,
bike_hard_brake_center_012,bike_braga_012,2026-05-05T22:12:08Z,simulated,telemetry,bicycle,bike_hard_brake_center_012,8,bike_mercado,Mercado Municipal,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5533475,-8.4266145,17.23,-0.133,1.099,9.790,-0.0325,-0.0650,-0.0684,4.11,7.92,1.27,true,93.1,
bike_hard_brake_center_012,bike_braga_012,2026-05-05T22:12:09Z,simulated,telemetry,bicycle,bike_hard_brake_center_012,9,bike_mercado,Mercado Municipal,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5533227,-8.4265960,16.89,-0.249,-0.117,9.907,0.0506,0.0358,-0.0133,5.58,9.29,1.82,true,93.1,
bike_hard_brake_center_012,bike_braga_012,2026-05-05T22:12:10Z,simulated,telemetry,bicycle,bike_hard_brake_center_012,10,bike_mercado,Mercado Municipal,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5532809,-8.4265929,16.75,0.185,0.032,9.703,0.0179,-0.0346,-0.0388,2.52,3.07,1.26,true,93.1,
bike_hard_brake_center_012,bike_braga_012,2026-05-05T22:12:11Z,simulated,telemetry,bicycle,bike_hard_brake_center_012,11,bike_mercado,Mercado Municipal,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5532407,-8.4265899,16.14,-0.060,-0.203,9.734,0.0273,0.0067,-0.0409,5.39,8.80,1.47,true,93.1,
bike_hard_brake_center_012,bike_braga_012,2026-05-05T22:12:12Z,simulated,telemetry,bicycle,bike_hard_brake_center_012,12,bike_mercado,Mercado Municipal,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5532087,-8.4265876,12.80,0.083,-0.815,9.978,0.0415,0.0060,0.0213,2.33,3.65,1.47,true,93.1,
bike_hard_brake_center_012,bike_braga_012,2026-05-05T22:12:13Z,simulated,telemetry,bicycle,bike_hard_brake_center_012,13,bike_mercado,Mercado Municipal,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5531697,-8.4265847,15.64,-0.030,0.674,10.013,-0.0026,-0.0027,0.0813,6.18,8.70,1.07,true,93.1,
bike_hard_brake_center_012,bike_braga_012,2026-05-05T22:12:14Z,simulated,telemetry,bicycle,bike_hard_brake_center_012,14,bike_mercado,Mercado Municipal,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5531366,-8.4265823,13.29,0.067,-0.660,9.756,-0.0196,-0.0435,-0.0630,2.47,2.77,1.99,true,93.1,
bike_hard_brake_center_012,bike_braga_012,2026-05-05T22:12:15Z,simulated,telemetry,bicycle,bike_hard_brake_center_012,15,bike_mercado,Mercado Municipal,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5531036,-8.4265799,13.23,-0.798,-0.193,9.933,-0.0089,-0.0346,0.0427,2.47,9.20,0.88,true,93.1,
bike_hard_brake_center_012,bike_braga_012,2026-05-05T22:12:16Z,simulated,telemetry,bicycle,bike_hard_brake_center_012,16,bike_mercado,Mercado Municipal,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5530654,-8.4265771,15.29,0.020,0.553,9.803,0.0479,-0.0546,-0.0620,2.10,8.57,1.66,true,93.1,
