scenario_id,device_id,timestamp,source,type,vehicle_type,trip_id,sequence,start_station_id,start_station_name,end_station_id,end_station_name,dock_status,charging,lat,lon,speed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gps_accuracy_m,range_front_m,range_left_m,ultrasonic_valid,battery,event_label
scooter_normal_long_046,scooter_braga_046,2026-05-05T20:36:00Z,simulated,telemetry,scooter,scooter_normal_long_046,0,,,,,in_transit,false,41.5696828,-8.3909036,17.24,0.345,0.439,9.972,-0.0063,0.0295,0.0518,5.51,8.58,2.75,true,98.8,
scooter_normal_long_046,scooter_braga_046,2026-05-05T20:36:01Z,simulated,telemetry,scooter,scooter_normal_long_046,1,,,,,in_transit,false,41.5696587,-8.3908654,14.96,0.184,-0.869,9.380,0.0365,-0.0360,-0.0091,3.96,7.88,0.91,true,98.8,
scooter_normal_long_046,scooter_braga_046,2026-05-05T20:36:02Z,simulated,telemetry,scooter,scooter_normal_long_046,2,,,,,in_transit,false,41.5696339,-8.3908283,15.00,0.754,-0.040,9.497,0.0533,-0.0795,-0.0158,2.63,7.67,1.73,true,98.8,
scooter_normal_long_046,scooter_braga_046,2026-05-05T20:36:03Z,simulated,telemetry,scooter,scooter_normal_long_046,3,,,,,in_transit,false,41.5695991,-8.3908115,14.82,-0.447,0.168,9.958,-0.0073,0.0208,0.0148,5.84,2.93,1.47,true,98.8,
scooter_normal_long_046,scooter_braga_046,2026-05-05T20:36:04Z,simulated,telemetry,scooter,scooter_normal_long_046,4,,,,,in_transit,false,41.5695718,-8.3907983,11.63,0.153,-1.112,9.792,0.0511,0.0580,-0.0390,5.84,8.31,2.76,true,98.8,
scooter_normal_long_046,scooter_braga_046,2026-05-05T20:36:05Z,simulated,telemetry,scooter,scooter_normal_long_046,5,,,,,in_transit,false,41.5695369,-8.3907814,14.86,0.111,0.887,9.857,-0.0168,-0.0302,0.0343,4.91,7.68,2.65,true,98.8,
scooter_normal_long_046,scooter_braga_046,2026-05-05T20:36:06Z,simulated,telemetry,scooter,scooter_normal_long_046,6,,,,,in_transit,false,41.5695010,-8.3907641,15.27,-0.126,0.092,9.607,-0.0350,0.0267,0.0457,2.48,7.98,0.86,true,98.8,
scooter_normal_long_046,scooter_braga_046,2026-05-05T20:36:07Z,simulated,telemetry,scooter,scooter_normal_long_046,7,,,,,in_transit,false,41.5694660,-8.3907471,14.93,0.030,-0.083,10.005,-0.0145,-0.0700,-0.0313,4.82,7.98,2.20,true,98.8,
scooter_normal_long_046,scooter_braga_046,2026-05-05T20:36:08Z,simulated,telemetry,scooter,scooter_normal_long_046,8,,,,,in_transit,false,41.5694295,-8.3907182,17.15,-0.410,0.480,9.633,-0.0045,-0.0041,0.0194,6.07,4.70,2.32,true,98.8,
scooter_normal_long_046,scooter_braga_046,2026-05-05T20:36:09Z,simulated,telemetry,scooter,scooter_normal_long_046,9,,,,,in_transit,false,41.5694009,-8.3906897,14.26,0.715,-0.812,9.671,0.0280,-0.0404,-0.0793,4.96,3.81,1.00,true,98.8,
scooter_normal_long_046,scooter_braga_046,2026-05-05T20:36:10Z,simulated,telemetry,scooter,scooter_normal_long_046,10,,,,,in_transit,false,41.5693656,-8.3906545,17.63,-0.196,0.895,9.333,-0.0532,0.0497,-0.0174,2.45,4.16,1.35,true,98.7,
scooter_normal_long_046,scooter_braga_046,2026-05-05T20:36:11Z,simulated,telemetry,scooter,scooter_normal_long_046,11,,,,,in_transit,false,41.5693324,-8.3906089,19.07,0.238,0.080,9.422,0.0835,0.0224,0.0001,3.34,4.46,2.65,true,98.7,
scooter_normal_long_046,scooter_braga_046,2026-05-05T20:36:12Z,simulated,telemetry,scooter,scooter_normal_long_046,12,,,,,in_transit,false,41.5693081,-8.3905748,14.10,-0.013,-1.231,9.460,-0.0284,-0.0564,0.0197,3.24,7.62,2.77,true,98.7,
scooter_normal_long_046,scooter_braga_046,2026-05-05T20:36:13Z,simulated,telemetry,scooter,scooter_normal_long_046,13,,,,,in_transit,false,41.5692793,-8.3905402,15.59,0.403,0.565,10.334,-0.0611,0.0559,0.0770,3.08,8.29,0.89,true,98.7,
scooter_normal_long_046,scooter_braga_046,2026-05-05T20:36:14Z,simulated,telemetry,scooter,scooter_normal_long_046,14,,,,,in_transit,false,41.5692534,-8.3905162,12.61,-0.003,-0.769,9.631,-0.0058,-0.0343,-0.0654,5.39,4.26,1.00,true,98.7,
scooter_normal_long_046,scooter_braga_046,2026-05-05T20:36:15Z,simulated,telemetry,scooter,scooter_normal_long_046,15,,,,,in_transit,false,41.5692217,-8.3904870,15.42,0.190,0.680,9.868,0.0097,-0.0453,-0.0013,5.40,8.04,0.73,true,98.7,
scooter_normal_long_046,scooter_braga_046,2026-05-05T20:36:16Z,simulated,telemetry,scooter,scooter_normal_long_046,16,,,,,in_transit,false,41.5691907,-8.3904583,15.07,-0.428,-0.240,9.450,0.0488,0.0042,0.0233,4.95,9.03,1.83,true,98.7,
scooter_normal_long_046,scooter_braga_046,2026-05-05T20:36:17Z,simulated,telemetry,scooter,scooter_normal_long_046,17,,,,,in_transit,false,41.5691632,-8.3904329,13.39,0.030,-0.525,10.069,-0.0436,-0.0153,-0.0468,6.49,2.53,1.23,true,98.7,
scooter_normal_long_046,scooter_braga_046,2026-05-05T20:36:18Z,simulated,telemetry,scooter,scooter_normal_long_046,18,,,,,in_transit,false,41.5691345,-8.3904063,13.99,0.349,-0.033,10.529,0.0486,-0.0739,0.0091,2.28,9.49,1.15,true,98.7,
