scenario_id,device_id,timestamp,source,type,vehicle_type,trip_id,sequence,start_station_id,start_station_name,end_station_id,end_station_name,dock_status,charging,lat,lon,speed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gps_accuracy_m,range_front_m,range_left_m,ultrasonic_valid,battery,event_label
bike_normal_commute_019,bike_braga_019,2026-05-05T23:36:00Z,simulated,telemetry,bicycle,bike_normal_commute_019,0,bike_arcada,Arcada / Avenida Central,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5517200,-8.4229000,0.00,-0.153,-3.694,9.420,-0.0307,0.0024,0.0690,3.33,2.42,1.69,true,87.1,
bike_normal_commute_019,bike_braga_019,2026-05-05T23:36:01Z,simulated,telemetry,bicycle,bike_normal_commute_019,1,bike_arcada,Arcada / Avenida Central,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5517103,-8.4229803,11.88,-0.013,3.515,9.519,0.0160,0.0021,-0.0505,5.68,8.61,1.07,true,87.1,
bike_normal_commute_019,bike_braga_019,2026-05-05T23:36:02Z,simulated,telemetry,bicycle,bike_normal_commute_019,2,bike_arcada,Arcada / Avenida Central,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5517049,-8.4230251,13.60,0.081,0.670,10.141,-0.0435,-0.0097,0.0607,4.35,7.98,2.66,true,87.1,
bike_normal_commute_019,bike_braga_019,2026-05-05T23:36:03Z,simulated,telemetry,bicycle,bike_normal_commute_019,3,bike_arcada,Arcada / Avenida Central,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5516996,-8.4230694,13.44,-0.237,0.147,9.631,0.0428,0.0307,0.0252,3.68,9.33,1.25,true,87.0,
bike_normal_commute_019,bike_braga_019,2026-05-05T23:36:04Z,simulated,telemetry,bicycle,bike_normal_commute_019,4,bike_arcada,Arcada / Avenida Central,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5516950,-8.4231077,11.60,0.045,-0.467,9.559,0.0249,0.0005,0.0814,5.39,5.41,0.91,true,87.0,
bike_normal_commute_019,bike_braga_019,2026-05-05T23:36:05Z,simulated,telemetry,bicycle,bike_normal_commute_019,5,bike_arcada,Arcada / Avenida Central,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5516896,-8.4231523,13.54,0.152,0.760,9.713,0.0327,-0.0490,0.0017,4.91,4.10,2.65,true,87.0,
bike_normal_commute_019,bike_braga_019,2026-05-05T23:36:06Z,simulated,telemetry,bicycle,bike_normal_commute_019,6,bike_arcada,Arcada / Avenida Central,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5516844,-8.4231955,13.10,-0.082,-0.037,9.814,0.0051,-0.0157,0.0209,2.61,9.26,1.25,true,87.0,
bike_normal_commute_019,bike_braga_019,2026-05-05T23:36:07Z,simulated,telemetry,bicycle,bike_normal_commute_019,7,bike_arcada,Arcada / Avenida Central,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5516789,-8.4232364,12.78,-0.306,-0.061,9.963,0.0483,-0.0046,0.0122,6.25,8.70,1.93,true,87.0,
bike_normal_commute_019,bike_braga_019,2026-05-05T23:36:08Z,simulated,telemetry,bicycle,bike_normal_commute_019,8,bike_arcada,Arcada / Avenida Central,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5516773,-8.4232760,11.90,0.545,0.030,9.997,-0.0108,0.0309,-0.0185,3.11,8.84,2.56,true,87.0,
bike_normal_commute_019,bike_braga_019,2026-05-05T23:36:09Z,simulated,telemetry,bicycle,bike_normal_commute_019,9,bike_arcada,Arcada / Avenida Central,bike_arcada,Arcada / Avenida Central,in_transit,false,41.5516758,-8.4233123,10.87,0.083,-0.306,9.992,0.0052,-0.0539,0.0589,2.63,4.50,0.94,true,87.0,
